COMI,0
COMIDA,1
COMIENDO,2
COMING,1
COMMEND,2
COMMENDED,2
COMMENTS,1
COMMERCIAL,1
COMMERCIALS,0
COMMIT,1
COMMITMENT,2
COMMITS,1
COMMITTED,1
COMMITTING,1
COMMON,1
COMMUNITY,1
COMP,0
COMPANY,1
COMPARED,1
COMPASSIONATE,2
COMPELLED,1
COMPETENT,2
COMPETITION,2
COMPETITIVE,2
COMPLACENT,-2
COMPLAIN,-2
COMPLAINED,-2
COMPLAINING,1
COMPLAINS,-2
COMPLETE,1
COMPLETED,1
COMPLETELY,0
COMPLICATED,0
COMPLIMENT,3
COMPRAR,1
COMPREHENSIVE,2
COMPREI,1
COMPUTER,0
CONCERT,1
CONCERTS,1
CONCIERTO,0
CONCILIATE,2
CONCILIATED,2
CONCILIATES,2
CONCILIATING,2
CONDEMN,-2
CONDEMNATION,-2
CONDEMNS,-2
CONFERENCE,1
CONFIDENCE,2
CONFIRM,1
CONFLICT,-2
CONFLICTING,-2
CONFLICTIVE,-2
CONFLICTS,-2
CONFUSE,-2
CONFUSED,-2
CONFUSING,-2
CONGRATS,2
CONGRATULATE,2
CONGRATULATION,2
CONGRATULATIONS,2
CONGRATZ,3
CONMIGO,0
CONNECT,1
CONNECTION,0
CONSENT,2
CONSENTS,2
CONSIDER,2
CONSIDERING,1
CONSOLABLE,2
CONSPIRACY,-3
CONSTANTLY,0
CONSTRAINED,-2
CONT,1
CONTA,0
CONTACT,1
CONTACTS,0
CONTAGION,-2
CONTAGIONS,-2
CONTAGIOUS,-1
CONTAR,0
CONTEMPT,-2
CONTEMPTUOUS,-2
CONTEMPTUOUSLY,-2
CONTEND,-1
CONTENDER,-1
CONTENDING,-1
CONTENT,2
CONTENTIOUS,-2
CONTEST,1
CONTESTABLE,-2
CONTIGO,1
CONTINUE,1
CONTINUES,1
CONTRA,0
CONTRACT,1
CONTROL,1
CONTROVERSIAL,-2
CONTROVERSIALLY,-2
CONVERSATION,2
CONVERSATIONS,1
CONVINCE,1
CONVINCED,1
CONVINCES,1
CONVIVIAL,2
CONVO,2
COOK,1
COOKED,2
COOKIE,1
COOKIES,1
COOKING,2
COOL,1
COOL STUFF,3
COOLER,2
COOLEST,3
COOOL,2
COP,1
COPS,1
COPY,1
CORAZON,1
CORN,2
CORNER,1
CORNERED,-2
CORPSE,-1
CORRECT,2
COS,0
COSAS,1
COST,0
COSTA,1
COSTLY,-2
COUCH,1
COUGH,-1
COUGHING,-2
COULDNT,0
COULD'VE,-1
COUNT,1
COUNTDOWN,2
COUNTING,1
COUNTRY,1
COUNTY,1
COUPLE,1
COURAGE,2
COURAGEOUS,2
COURSE,2
COURSEWORK,0
COURT,1
COURTEOUS,2
COURTESY,2
COUSIN,1
COUSINS,1
COVER,2
COVERED,1
COVERS,1
COVER-UP,-3
COW,1
COWARD,-2
COWARDLY,-2
COWO,1
COWOK,1
COY,1
COZ,0
CPET,1
CPT,1
CRACK,1
CRACKED,0
CRACKING,2
CRAMP,-1
CRAMPS,-2
CRAP,-3
CRAPPY,-1
CRASH,-2
CRASHED,-1
CRAVING,0
CRAZIER,-2
CRAZIEST,-2
CRAZY,-2
CREAM,1
CREATE,1
CREATED,2
CREATING,2
CREATIVE,2
CREDIT,1
CREEPY,1
CREER,0
CRESTFALLEN,-2
CREW,2
CRIB,1
CRICKET,1
CRIED,-2
CRIES,-2
CRIME,-3
CRIMINAL,-3
CRIMINALS,-3
CRISIS,-3
CRITA,0
CRITIC,-2
CRITICISM,-2
CRITICIZE,-2
CRITICIZED,-2
CRITICIZES,-2
CRITICIZING,-2
CRITICS,-2
CROSS,1
CROSSED,2
CROWD,1
CRUEL,-3
CRUISE,1
CRUNCH,1
CRUSH,-1
CRUSHED,-2
CRUSHES,-1
CRUSHING,-1
CRY,-1
CRYING,-2
CRYSTAL,1
CSI,1
CTFU,1
CUACA,1
CUALQUIER,1
CUANTO,0
CUARTO,0
CUCI,1
CUD,0
CUDDLE,0
CUDDLING,1
CUENTA,0
CUENTO,1
CUKUP,1
CULPA,-1
CUM,1
CUMA,0
CUMAN,0
CUMPLE,2
CUNT,-5
CUP,1
CUPCAKE,1
CUPCAKES,2
CUPPA,2
CUPS,1
CURE,1
CURHAT,0
CURIOUS,1
CURLY,1
CURRENT,1
CURRENTLY,1
CURRY,1
CURSE,-1
CURSO,1
CUS,1
CUSTOMER,1
CUSTOMERS,1
CUT,-1
CUTE,2
CUTEST,2
CUTIE,3
CUTS,-1
CUTTING,-1
CUY,1
CUZ,1
CYA,2
CYNIC,-2
CYNICAL,-2
CYNICISM,-2
CYRUS,2
DAAR,1
DAARNA,2
DACHT,1
DAD,1
DADDY,1
DADO,0
DADS,1
DAERAH,1
DAFTAR,1
DAGJE,1
DAH,1
DAHA,2
DAI,1
DAILY,1
DAK,0
DALAM,1
DALE,2
DALLAS,1
DAM,0
DAMAGE,-3
DAMAGES,-3
DAMAI,2
DAME,1
DAMMIT,-1
DAMN,-4
DAMNED,-4
DAMNIT,-4
DANCING,2
DANG,0
DANGER,-2
DANGEROUS,1
DANI,1
DANIEL,1
DANK,3
DANKE,4
DANNY,1
DAPAT,1
DAPET,1
DAQUI,1
DAR,0
DARAH,0
DARE,2
DAREDEVIL,2
DARING,2
DARIPADA,1
DARK,1
DARKEST,-2
DARKNESS,-1
DARL,1
DARLING,2
DARN,0
DASAR,1
DATA,0
DATANG,1
DATE,2
DATES,1
DATING,1
DATS,1
DAUGHTER,1
DAUNTLESS,2
DAVE,1
DAVID,1
DAW,1
DAWN,1
DAY,0
DAYLIGHT,1
DAYS,1
DAYY,2
DAYYY,2
DDE,2
DEA,1
DEAD,-3
DEADLINE,0
DEADLOCK,-2
DEAFENING,-1
DEAL,1
DEAN,1
DEAR,2
DEARLY,3
DEATH,-2
DEBATE,1
DEBE,1
DEBO,0
DEBONAIR,2
DEBT,-2
DECEIT,-3
DECEITFUL,-3
DECEIVE,-3
DECEIVED,-3
DECEIVES,-3
DECEIVING,-3
DECEMBER,1
DECENT,1
DECEPTION,-3
DECH,1
DECIDE,1
DECIR,0
DECISION,1
DECISIONS,1
DECISIVE,1
DECK,1
DEDE,1
DEDICATED,2
DEE,1
DEEEH,0
DEEH,0
DEEP,1
DEF,1
DEFEATED,-2
DEFECT,-3
DEFECTS,-3
DEFENDER,2
DEFENDERS,2
DEFENSELESS,-2
DEFER,-1
DEFERRING,-1
DEFF,1
DEFIANT,-1
DEFICIT,-2
DEFINATELY,2
DEFINITELY,2
DEFINITIVAMENTE,0
DEFO,1
DEG,1
DEGRADE,-2
DEGRADED,-2
DEGRADES,-2
DEGREE,1
DEGREES,1
DEH,1
DEHH,0
DEHUMANIZE,-2
DEHUMANIZED,-2
DEHUMANIZES,-2
DEHUMANIZING,-2
DEI,1
DEIXA,0
DEIXAR,1
DEIXOU,-1
DEJA,0
DEJAR,0
DEJE,0
DEJECT,-2
DEJECTED,-2
DEJECTING,-2
DEJECTS,-2
DEJO,0
DEK,2
DEKAT,1
DEKET,1
DELAY,-1
DELAYED,-1
DELETE,0
DELETED,0
DELICIOUS,2
DELIGHT,3
DELIGHTED,3
DELIGHTING,3
DELIGHTS,3
DELIVER,1
DELIVERED,1
DELIVERY,1
DEMAM,-1
DEMAND,-1
DEMANDED,-1
DEMANDING,-1
DEMANDS,-1
DEMASIADO,0
DEMI,1
DEMO,1
DEMONSTRATION,-1
DEMORALIZED,-2
DENGAN,1
DENGER,0
DENGERIN,1
DENIED,-2
DENIER,-2
DENIERS,-2
DENIES,-2
DENK,1
DENOUNCE,-2
DENOUNCES,-2
DENOVO,0
DENTIST,-1
DENY,-2
DENYING,-2
DEPENDS,2
DEPOIS,1
DEPRESSED,-2
DEPRESSING,-2
DERAIL,-2
DERAILED,-2
DERAILS,-2
DERBY,1
DERIDED,-2
DERIDES,-2
DERIDING,-2
DERISION,-2
DESAYUNO,1
DESCANSAR,2
DESCRIBE,1
DESCULPA,-1
DESEO,1
DESERVE,2
DESERVED,2
DESERVES,2
DESFILE,1
DESIGN,1
DESIRABLE,2
DESIRE,1
DESIRED,2
DESIROUS,2
DESK,0
DESKTOP,1
DESPAIR,-3
DESPAIRING,-3
DESPAIRS,-3
DESPERATE,-3
DESPERATELY,-3
DESPITE,1
DESPONDENT,-3
DESPUES,1
DESSA,0
DESSERT,2
DESTROY,-3
DESTROYED,-3
DESTROYING,-3
DESTROYS,-3
DESTRUCTION,-3
DESTRUCTIVE,-3
DETACHED,-1
DETAILS,2
DETAIN,-2
DETAINED,-2
DETENTION,-2
DETERMINED,2
DETROIT,1
DEU,-1
DEUS,0
DEV,1
DEVASTATE,-2
DEVASTATED,-2
DEVASTATING,-2
DEVIL,1
DEVOTED,3
DEW,1
DEWASA,2
DEY,1
DEZE,1
DGN,1
DIAA,2
DIAAA,2
DIAJAK,0
DIAMOND,1
DIAN,1
DIANA,1
DIARIES,1
DIAS,1
DIBALES,0
DIBILANG,0
DICEN,1
DICES,0
DICH,1
DICHO,1
DICK,-4
DICKHEAD,-4
DIE,-3
DIED,-3
DIEGO,1
DIEM,0
DIERON,0
DIET,0
DIFF,1
DIFFERENCE,1
DIFFERENT,1
DIFFICULT,-1
DIFFIDENT,-2
DIFICIL,-1
DIGA,1
DIGAS,0
DIGO,1
DIH,0
DIIA,2
DIIIA,3
DIJE,0
DIJO,0
DIK,1
DIKASIH,1
DIKIT,1
DIL,1
DILEMMA,-1
DIMANA,1
DIME,1
DINDA,1
DINERO,0
DING,1
DINGEN,1
DINGIN,0
DINNER,2
DINSDAG,1
DIO,0
DIOS,1
DIP,1
DIPSHIT,-3
DIR,2
DIRE,-3
DIRECT,1
DIRECTION,1
DIRECTORS,1
DIREFUL,-3
DIRI,1
DIRIKU,0
DIRIMU,1
DIRT,-2
DIRTIER,-2
DIRTIEST,-2
DIRTY,-2
DIRUMAH,0
DIS,1
DISADVANTAGE,-2
DISADVANTAGED,-2
DISANA,1
DISAPPEAR,-1
DISAPPEARED,-1
DISAPPEARS,-1
DISAPPOINT,-2
DISAPPOINTED,-2
DISAPPOINTING,-2
DISAPPOINTMENT,-2
DISAPPOINTMENTS,-2
DISAPPOINTS,-2
DISASTROUS,-3
DISBELIEVE,-2
DISCARD,-1
DISCARDED,-1
DISCARDING,-1
DISCARDS,-1
DISCO,1
DISCONSOLATE,-2
DISCONSOLATION,-2
DISCONTENTED,-2
DISCORD,-2
DISCOUNT,2
DISCOUNTED,-1
DISCOURAGED,-2
DISCOVERED,1
DISCREDITED,-2
DISDAIN,-2
DISFRUTA,2
DISFRUTAR,2
DISGRACE,-2
DISGRACED,-2
DISGUISE,-1
DISGUISED,-1
DISGUISES,-1
DISGUISING,-1
DISGUST,-3
DISGUSTED,-3
DISGUSTING,-3
DISHEARTENED,-2
DISHES,1
DISHONEST,-2
DISILLUSIONED,-2
DISINI,0
DISJOINTED,-2
DISLIKE,-2
DISMAL,-2
DISMAYED,-2
DISNEY,1
DISORDER,-2
DISORGANIZED,-2
DISPARAGE,-2
DISPARAGED,-2
DISPARAGES,-2
DISPARAGING,-2
DISPLEASED,-2
DISPUTE,-2
DISPUTED,-2
DISPUTES,-2
DISPUTING,-2
DISQUALIFIED,-2
DISQUIET,-2
DISREGARD,-2
DISREGARDED,-2
DISREGARDING,-2
DISREGARDS,-2
DISRESPECT,-2
DISRESPECTED,-2
DISRUPTION,-2
DISRUPTIONS,-2
DISRUPTIVE,-2
DISSATISFIED,-2
DISTANCE,1
DISTORTED,-2
DISTORTING,-2
DISTORTS,-2
DISTRACT,-2
DISTRACTED,-2
DISTRACTION,-2
DISTRACTS,-2
DISTRESS,-2
DISTRESSED,-2
DISTRESSES,-2
DISTRESSING,-2
DISTRUST,-3
DISTRUSTFUL,-3
DISTURB,-2
DISTURBED,-2
DISTURBING,-2
DISTURBS,-2
DISURUH,0
DITHERING,-2
DITINGGAL,-1
DITO,1
DITTO,1
DITUNGGU,3
DIVA,2
DIVERTIDO,1
DIZZY,-1
DKT,1
DLL,1
DLM,1
DLU,1
DMANA,1
DMN,1
DMNA,1
DMS,1
DNG,1
DNK,1
DNT,0
DOA,2
DOAIN,2
DOAKAN,2
DOANG,0
DOANK,0
DOANYA,3
DOC,0
DOCTOR,0
DOCTORS,-1
DOCUMENTARY,1
DODGING,-2
DODGY,-2
DOE,1
DOENTE,-2
DOES NOT WORK,-3
DOESNT,0
DOG,0
DOGS,1
DOI,0
DOIN,1
DOKTER,0
DOLL,2
DOLLAR,1
DOLLARS,1
DOLOR,-2
DOLOROUS,-2
DOM,1
DOMINGO,1
DON,1
DONATE,1
DONE,2
DONG,1
DONGG,1
DONGGG,0
DONGS,1
DONK,1
DONT,0
DONT LIKE,-2
DONUTS,1
DOO,1
DOOD,-1
DOOM,-2
DOOMED,-2
DOONG,1
DOOO,1
DOOONG,0
DOOR,1
DOORS,1
DOPE,3
DOR,-2
DORMI,0
DORMINDO,0
DORMIR,1
DORMIRE,1
DOSA,0
DOSE,1
DOSEN,0
DOT,1
DOUBLE,1
DOUBT,-1
DOUBTED,-1
DOUBTFUL,-1
DOUBTING,-1
DOUBTS,-1
DOUCHE,-3
DOUCHEBAG,-3
DOUCHEN,1
DOUGIE,-1
DOWNCAST,-2
DOWNHEARTED,-2
DOWNLOAD,1
DOWNLOADED,1
DOWNSIDE,-2
DOWNSTAIRS,0
DOWNTOWN,2
DOY,1
DPN,0
DPS,1
DPT,1
DRAG,-1
DRAGGED,-1
DRAGON,1
DRAINED,-2
DRAW,1
DRAWING,1
DREAD,-2
DREADED,-2
DREADFUL,-3
DREADING,-2
DREAM,1
DREAMING,1
DREAMS,1
DREARY,-2
DRESS,1
DRESSED,1
DRESSES,2
DREW,1
DRI,1
DRINK,1
DRINKEN,2
DRINKIN,1
DRINKING,1
DRINKS,2
DRIVE,1
DRIVER,1
DRIVERS,1
DRIVING,1
DRMH,0
DROGA,-2
DROOPY,-2
DROP,-1
DROPPED,0
DROPPING,1
DROVE,1
DROWN,-2
DROWNED,-2
DROWNS,-2
DRPD,1
DRTD,0
DRUG,1
DRUGS,1
DRUK,1
DRUM,1
DRUNK,-2
DRY,0
DSNI,0
DTG,0
DUA,1
DUAS,0
DUBIOUS,-2
DUBLIN,1
DUCK,1
DUD,-2
DUDA,1
DUDE,1
DUDES,1
DUDUK,1
DUELE,-2
DUH,0
DUIT,0
DUKE,2
DUKUNG,1
DULCE,1
DULL,-2
DULU,1
DULUAN,1
DUMB,-3
DUMBASS,-3
DUMP,-1
DUMPS,-1
DUN,1
DUNIA,2
DUNK,1
DUNNO,0
DUPE,-2
DUPED,-2
DURMI,0
DUTY,1
DVD,1
DVR,1
DWN,1
DYA,0
DYE,1
DYING,0
DYSFUNCTION,-2
EAE,2
EAGER,2
EAR,0
EARLIER,1
EARLY,0
EARNEST,2
EARS,0
EARTH,1
EARTHQUAKE,0
EASE,2
EASIER,1
EASILY,1
EAST,1
EASTER,1
EASY,1
EAT,1
EATEN,0
EATING,1
EBAY,0
ECHO,0
ECHT,0
ECSTATIC,4
EDGE,1
EDIT,1
EDITING,1
EDITION,1
EDUCATION,1
EDWARD,1
EEE,1
EEH,1
EENS,1
EERIE,-2
EERST,1
EERSTE,1
EERY,-2
EFF,0
EFFECT,1
EFFECTIVE,2
EFFECTIVELY,2
EFFIN,0
EFFORT,1
EGG,1
EGGS,1
EGO,2
EGT,-1
EHEHE,2
EHEM,1
EHH,1
EHHH,1
EHM,1
EIGENLIJK,1
EINDELIJK,2
EITHER,0
ELATED,3
ELATION,3
ELECTRIC,1
ELEGANT,2
ELEGANTLY,2
ELF,1
ELKAAR,1
ELLA,1
ELLO,2
ELO,0
ELSE,1
ELU,0
EMAIL,1
E-MAIL,1
EMAILS,1
EMAK,0
EMANG,0
EMBARRASS,-2
EMBARRASSED,-2
EMBARRASSES,-2
EMBARRASSING,-2
EMBARRASSMENT,-2
EMBRACE,1
EMERGENCY,-2
EMG,0
EMILY,1
EMINEM,1
EMM,1
EMMA,2
EMNG,0
EMO,0
EMOSI,0
EMOTIONAL,0
EMPATHETIC,2
EMPEZAR,1
EMPIEZA,1
EMPTINESS,-1
EMPTY,-1
ENAK,0
ENAKNYA,1
ENCANTA,2
ENCANTO,2
ENCHANTED,2
ENCONTRAR,1
ENCOURAGE,2
ENCOURAGED,2
ENCOURAGEMENT,2
ENCOURAGES,2
ENCUENTRO,-1
END,1
ENDED,0
ENDING,0
ENDORSE,2
ENDORSED,2
ENDORSEMENT,2
ENDORSES,2
ENDS,1
ENEMIES,-2
ENEMY,-2
ENERGETIC,2
ENERGY,0
ENFIM,1
ENG,1
ENGAGE,1
ENGAGES,1
ENGGA,0
ENGGAK,0
ENGKAU,1
ENGLAND,1
ENGLISH,1
ENGROSSED,1
ENJOY,2
ENJOYED,3
ENJOYING,2
ENJOYS,2
ENK,0
ENLIGHTEN,2
ENLIGHTENED,2
ENLIGHTENS,2
ENNUI,-2
ENOUGH,1
ENRAGE,-2
ENRAGED,-2
ENRAGES,-2
ENRAGING,-2
ENRAPTURE,3
ENSERIO,0
ENSLAVE,-2
ENSLAVED,-2
ENSLAVES,-2
ENSURE,1
ENSURING,1
ENTAH,0
ENTAR,1
ENTENDI,0
ENTER,1
ENTERPRISING,1
ENTERTAIN,1
ENTERTAINING,2
ENTERTAINMENT,1
ENTHRAL,3
ENTHUSIASTIC,3
ENTIENDO,0
ENTIRE,1
ENTITLED,1
ENTRA,0
ENTRAR,0
ENTRO,0
ENTRUSTED,2
ENVIDIA,0
ENVIES,-1
ENVIOUS,-2
ENVY,-1
ENVYING,-1
ENZO,1
EPIC,1
EPISODE,1
EPISODES,0
EQUIPO,1
ERG,0
ERIC,1
ERIN,2
ERM,1
ERR,1
ERRANDS,1
ERRONEOUS,-2
ERROR,-2
ERRORS,-2
ERRR,0
ESAS,1
ESCAPE,-1
ESCAPES,-1
ESCOLA,0
ESCUCHANDO,2
ESCUELA,0
ESO,0
ESOK,1
ESOS,0
ESP,1
ESPECIAL,2
ESPECIALLY,1
ESPERA,1
ESPERANDO,1
ESPERAR,1
ESPERO,1
ESPN,1
ESQUE,0
ESQUECI,-1
ESSAYS,0
ESTAS,1
ESTEEMED,2
ESTO,0
ESTOS,0
ESTUDAR,0
ESTUDIAR,0
ESTUVO,1
ETA,1
ETC,1
ETEN,2
ETHICAL,2
EUPHORIA,3
EUPHORIC,4
EURO,1
EUY,0
EVA,1
EVE,1
EVEN,0
EVENING,2
EVENT,1
EVENTS,1
EVENTUALLY,1
EVER,1
EVERRR,2
EVERY,1
EVERY1,1
EVERYBODY,2
EVERYDAY,1
EVERYTHING,1
EVERYTIME,1
EVERYWHERE,0
EVET,2
EVICTION,-1
EVIL,-3
EWW,0
EWWW,-1
EXACT,1
EXACTLY,1
EXAGGERATE,-2
EXAGGERATED,-2
EXAGGERATES,-2
EXAGGERATING,-2
EXAM,0
EXAMEN,0
EXAMPLE,2
EXAMS,0
EXASPERATED,2
EXCELENTE,3
EXCELLENCE,3
EXCELLENT,3
EXCEPT,0
EXCHANGE,1
EXCITE,3
EXCITED,3
EXCITEMENT,3
EXCITING,3
EXCLUDED,-2
EXCLUSION,-1
EXCLUSIVE,2
EXCUSE,-1
EXEMPT,-1
EXERCISE,1
EXHAUSTED,-2
EXHILARATED,3
EXHILARATES,3
EXHILARATING,3
EXIST,0
EXISTE,1
EXIT,2
EXONERATE,2
EXONERATED,2
EXONERATES,2
EXONERATING,2
EXPAND,1
EXPANDS,1
EXPECT,1
EXPECTED,1
EXPECTING,1
EXPEL,-2
EXPELLED,-2
EXPELLING,-2
EXPELS,-2
EXPENSIVE,-1
EXPERIENCE,1
EXPLAIN,1
EXPLOIT,-2
EXPLOITED,-2
EXPLOITING,-2
EXPLORATION,1
EXPLORATIONS,1
EXPO,1
EXPOSE,-1
EXPOSED,-1
EXPOSES,-1
EXPOSING,-1
EXPRESS,1
EXTEND,1
EXTENDS,1
EXTRA,1
EXTREME,0
EXTREMELY,0
EXUBERANT,4
EXULTANT,3
EXULTANTLY,3
EYE,0
EYEBROWS,1
EYES,0
FAB,2
FACE,1
FACEBOOK,1
FACIAL,1
FACIL,1
FACT,1
FACTOR,2
FACTORY,1
FAD,-2
FAG,-3
FAGGOT,-3
FAGGOTS,-3
FAIL,-2
FAILED,-2
FAILING,-2
FAILS,-2
FAILURE,-2
FAILURES,-2
FAINTHEARTED,-2
FAIR,2
FAIRLY,2
FAITH,1
FAITHFUL,3
FAKE,-3
FAKES,-3
FAKING,-3
FALA,0
FALANDO,0
FALAR,0
FALEI,0
FALL,0
FALLEN,-2
FALLING,-1
FALLS,1
FALO,0
FALOU,0
FALSIFIED,-3
FALSIFY,-3
FALTAN,1
FAM,2
FAME,1
FAMILIA,2
FAMILIAR,2
FAMILY,1
FAMOUS,1
FAN,3
FANCY,1
FANS,1
FANTASTIC,4
FANTASY,1
FAR,1
FARCE,-1
FARM,1
FASCINATE,3
FASCINATED,3
FASCINATES,3
FASCINATING,3
FASCIST,-2
FASCISTS,-2
FASHION,2
FAST,0
FASTER,1
FAT,0
FATALITIES,-3
FATALITY,-3
FATHER,1
FATIGUE,-2
FATIGUED,-2
FATIGUES,-2
FATIGUING,-2
FAULT,0
FAV,2
FAVE,2
FAVOR,2
FAVORED,2
FAVORITED,2
FAVORITES,2
FAVORS,2
FAVOURITE,2
FAVS,2
FAZE,0
FCK,1
FDS,0
FEAR,-2
FEARFUL,-2
FEARING,-2
FEARLESS,2
FEARSOME,-2
FEAT,2
FEATURE,1
FEB,1
FED,0
FED UP,-3
FEEBLE,-2
FEED,1
FEEDBACK,2
FEEL,0
FEELIN,0
FEELING,1
FEELINGS,0
FEELS,1
FEEST,1
FEET,0
FEIRA,1
FELICIDAD,2
FELICIDADES,4
FELIZ,2
FELL,0
FELLOW,2
FELONIES,-3
FELONY,-3
FELT,1
FEMALE,2
FEMALES,2
FEO,-1
FER,1
FERIADO,1
FERVENT,2
FERVID,2
FEST,1
FESTA,1
FESTIVAL,1
FESTIVE,2
FEVER,0
FIASCO,-3
FICANDO,-1
FICOU,0
FIDGETY,-2
FIELD,1
FIETS,1
FIETSEN,0
FIFA,1
FIGHT,-1
FIGHTING,-2
FIGURE,1
FIGURED,2
FIJN,2
FIJNE,3
FILE,0
FILES,0
FILL,1
FILLED,1
FILLING,1
FILM,1
FILME,1
FILMING,1
FILMS,1
FINAL,1
FINALE,0
FINALLY,2
FINALMENTE,3
FINALS,0
FIND,0
FINDE,1
FINDING,1
FINE,2
FINGER,0
FINGERS,1
FINISH,1
FINISHED,1
FINNA,2
FIR,1
FIRE,-2
FIRED,-2
FIRING,-2
FIRST,1
FISH,1
FISIKA,1
FIT,1
FITNESS,1
FITS,1
FIVE,0
FIX,0
FIXED,1
FIXIE,0
FIXING,1
FLAGSHIP,2
FLASH,0
FLAT,0
FLEES,-1
FLIGHT,1
FLIGHTS,0
FLIP,1
FLOOR,1
FLOP,-2
FLOPS,-2
FLOR,2
FLORIDA,1
FLOW,2
FLOWER,2
FLOWERS,1
FLU,-2
FLUSTERED,-2
FLY,1
FLYING,1
FML,-2
FOCUS,1
FOCUSED,2
FODA,0
FOKUS,2
FOLBACK,4
FOLBEK,4
FOLKS,2
FOLL,4
FOLLBACK,4
FOLLBACKNYA,5
FOLLOW,3
FOLLOWBACK,4
FOLLOWED,3
FOLLOWER,2
FOLLOWERS,2
FOLLOWIN,2
FOLLOWING,2
FOLLOWNYA,5
FOLLOWS,2
FOME,-1
FOND,2
FONDNESS,2
FONE,0
FOOD,1
FOODS,1
FOOL,-2
FOOLISH,-2
FOOLS,-2
FOOT,0
FOOTBALL,1
FORCED,-1
FORECLOSURE,-2
FORECLOSURES,-2
FOREST,2
FOREVER,1
FORGET,-1
FORGETFUL,-2
FORGETTING,0
FORGIVE,1
FORGIVING,1
FORGOT,0
FORGOTTEN,-1
FORM,1
FORMA,1
FORREAL,1
FORT,1
FORTUNATE,2
FORUM,1
FORWARD,1
FOSSE,-1
FOTO,1
FOTONYA,1
FOTOS,1
FOUND,1
FOUR,0
FOX,0
FRANCE,0
FRANCISCO,0
FRANKIE,0
FRANTIC,-1
FRAUD,-4
FRAUDS,-4
FRAUDSTER,-4
FRAUDSTERS,-4
FRAUDULENCE,-4
FRAUDULENT,-4
FREAK,1
FREAKIN,0
FREAKING,0
FREE,1
FREEDOM,2
FREEZING,-1
FRENCH,1
FRENTE,1
FRESH,1
FRI,0
FRIDAY,2
FRIDAYS,1
FRIDGE,1
FRIED,1
FRIEND,1
FRIENDLY,2
FRIENDS,1
FRIENDSHIP,1
FRIES,1
FRIGHT,-2
FRIGHTENING,-3
FRIKIN,-2
FRINGE,1
FRIO,0
FRISKY,2
FRM,1
FRONT,1
FROWNING,-1
FROZEN,0
FRUIT,1
FRUSTRATE,-2
FRUSTRATED,-2
FRUSTRATES,-2
FRUSTRATING,-2
FRUSTRATION,-2
FRY,1
FTW,3
FUCK,-4
FUCKED,-4
FUCKER,-4
FUCKERS,-4
FUCKFACE,-4
FUCKHEAD,-4
FUCKIN,0
FUCKING,-4
FUCKTARD,-4
FUD,-3
FUERTE,0
FUKED,-4
FUKING,-4
FULFILL,2
FULFILLED,2
FULFILLS,2
FULL,1
FULLY,1
FUMING,-2
FUN,4
FUNERAL,-1
FUNERALS,-1
FUNKY,2
FUNN,2
FUNNIER,4
FUNNIEST,2
FUNNN,2
FUNNY,4
FURIOUS,-3
FUTILE,2
FUTSAL,1
FUTURE,2
FYI,2
GAA,0
GAADA,-1
GABISA,-1
GADA,-1
GAG,-2
GAGA,1
GAGAL,-1
GAGGED,-2
GAH,-1
GAIN,2
GAINED,2
GAINING,2
GAINS,2
GAJADI,-1
GAK,0
GAL,2
GALAU,0
GALAXY,1
GALERA,2
GALING,3
GALLANT,3
GALLANTLY,3
GALLANTRY,3
GAMAU,-1
GAME,1
GAMES,1
GAMPANG,1
GAN,1
GANA,1
GANAR,1
GANAS,0
GANDA,3
GANG,1
GANGGU,1
GANO,1
GANTENG,2
GAPAPA,1
GAPERNAH,2
GARA,-1
GARA2,-1
GARAGE,1
GARDEN,1
GARGANTA,-2
GARLIC,2
GARY,1
GAS,0
GASUKA,2
GATAU,0
GAUL,1
GAUSAH,1
GAVE,1
GAY,1
GAYA,1
GBU,5
GEAR,1
GEDAAN,1
GEDE,0
GEE,1
GEEK,2
GEEZ,0
GEFELICITEERD,3
GEGETEN,2
GEHAD,1
GEK,0
GEL,1
GELAP,0
GELD,1
GELIJK,1
GELUKKIG,2
GEMIST,-1
GEN,1
GENDUT,0
GENERAL,1
GENEROUS,2
GENIAL,3
GENIUS,2
GENOEG,1
GEORGE,1
GEORGIA,1
GEREJA,1
GERMAN,1
GERMANY,1
GESLAPEN,1
GET,1
GETS,1
GETTIN,1
GETTING,1
GEWEEST,1
GEWELDIG,2
GEWONNEN,2
GEWOON,1
GEWORDEN,1
GEZELLIG,3
GEZIEN,1
GGA,0
GHOST,-1
GIANT,1
GIBI,2
GIDDY,-2
GIFT,2
GIFTS,2
GIG,2
GIGI,0
GIGS,1
GIH,0
GILA,0
GILIRAN,0
GIMANA,0
GIMME,1
GIN,1
GING,1
GINGER,1
GINI,-1
GIRL,2
GIRLFRIEND,1
GIRLIE,2
GIRLS,2
GIRLY,2
GISTEREN,1
GIT,1
GITAR,1
GITU,0
GIVE,1
GIVEN,1
GIVES,1
GLAMOROUS,3
GLAMOUROUS,3
GLASGOW,1
GLASS,1
GLASSES,0
GLEE,3
GLEEFUL,3
GLOBAL,1
GLOOM,-1
GLOOMY,-2
GLORIOUS,2
GLORY,2
GLUM,-2
GMAIL,1
GMANA,0
GMN,0
GMNA,0
GMORNING,4
GNA,1
GNI,-1
GNIGHT,2
G'NIGHT,3
GNITE,2
GNT,1
GOAL,1
GOALS,2
